,policy,perf,cost,risk,policy_num
138,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
139,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
140,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
141,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
142,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
143,"['Animal', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
144,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
145,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
146,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
147,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
148,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
149,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
150,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
151,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
152,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
153,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
154,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
155,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
156,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
157,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
158,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
159,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
160,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
161,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
162,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
163,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
164,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
165,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
166,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
167,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
168,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
169,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
170,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
171,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
172,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
173,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
174,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
175,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
176,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
177,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
178,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
179,"['Animal', 'Farmbeats', 'Website', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
180,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
181,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
182,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
183,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
184,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
185,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
186,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
187,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
188,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
189,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
190,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
191,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
192,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
193,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
194,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
195,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
196,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
197,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
198,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
199,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
200,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
201,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
202,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
203,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
204,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
205,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
206,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
207,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
208,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
209,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
210,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
211,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
212,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
213,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
214,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
215,"['Animal', 'Farmbeats', 'Website', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
216,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
217,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
218,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
219,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
220,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
221,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
222,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
223,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
224,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
225,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
226,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
227,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
228,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
229,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",469.25,280500,0.10005,11
230,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",469.25,280500,0.10005,11
231,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",469.25,280500,0.10005,12
232,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",469.25,280500,0.10005,12
233,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",469.25,280500,0.10005,12
234,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,12
235,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,12
236,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,12
237,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",469.25,280500,0.10005,13
238,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",469.25,280500,0.10005,13
239,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",469.25,280500,0.10005,13
240,"['Resources', 'Farmbeats', 'Website', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",469.25,280500,0.10005,11
