yyyy-mm-dd,pr_GFDL-ESM2M_rcp45(mm),tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),was_GFDL-ESM2M_rcp45(ms-1),huss_GFDL-ESM2M_rcp45(kgkg-1)
10/26/09,0.503407,276.704071,286.0065,4.129524,0.004995
10/27/09,4.921197,278.491821,287.272949,4.899533,0.005243
10/28/09,1.790536,277.760712,284.455322,4.431633,0.004463
10/29/09,5.510757,275.439362,284.926392,2.990215,0.005431
10/30/09,6.557267,273.863098,285.629333,4.426043,0.005488
10/31/09,0.132959,272.098297,279.536499,2.441415,0.003428
11/1/09,0,273.605316,288.004639,6.161665,0.004243
11/2/09,1.864595,281.03476,288.051941,1.886575,0.005899
11/3/09,6.448251,277.886749,283.052643,2.883645,0.005314
11/4/09,4.059105,274.037903,283.058044,6.216307,0.00437
11/5/09,0,272.452972,281.541077,4.692497,0.003479
11/6/09,0.622238,273.631256,281.931244,3.763673,0.004054
11/7/09,1.099223,272.719696,278.705933,1.16192,0.003359
11/8/09,0.870994,271.022675,279.263763,2.099055,0.003362
11/9/09,0.120148,267.542328,279.657532,0.630994,0.00324
11/10/09,1.540695,275.977264,286.022827,2.693648,0.004569
11/11/09,0.646305,273.483551,280.559906,2.845594,0.004061
11/12/09,0.281344,267.650818,275.008453,4.075198,0.002601
11/13/09,0,270.145935,279.141235,3.531458,0.002811
11/14/09,0,273.310547,283.093628,4.733374,0.00385
11/15/09,0.11795,276.631073,287.376892,2.625258,0.004511
11/16/09,0.713161,274.754395,283.281525,3.043511,0.004366
11/17/09,16.843996,276.794037,287.631165,6.629643,0.006052
11/18/09,4.177002,274.746368,281.217224,9.93113,0.003852
11/19/09,0.661204,274.072113,278.821045,7.917585,0.003598
11/20/09,0.326946,272.880707,278.574768,2.231518,0.003466
11/21/09,1.229642,269.760071,274.295441,6.243649,0.002815
11/22/09,0.109154,266.695312,270.440399,6.509495,0.00212
11/23/09,0,264.670868,272.232819,5.469206,0.001562
11/24/09,1.118074,263.405273,271.232239,2.938278,0.001497
11/25/09,9.039237,266.655548,280.202942,4.680944,0.003935
11/26/09,0.095671,273.433716,280.087433,4.102849,0.00381
11/27/09,0.348804,273.57666,281.126312,3.690531,0.003931
11/28/09,0.342134,273.952728,280.414032,1.693767,0.003547
11/29/09,0,270.6875,279.463013,1.197494,0.003218
11/30/09,0.089689,269.799255,276.60675,2.397167,0.002756
12/1/09,1.027283,269.277893,274.743164,0.88743,0.002668
12/2/09,2.081471,271.703796,275.864899,3.548005,0.003202
12/3/09,1.312948,269.667786,275.649597,4.043779,0.00322
12/4/09,0.546473,269.850708,275.25061,3.163132,0.003052
12/5/09,5.992533,270.214966,275.309814,1.59487,0.003417
12/6/09,2.421728,269.563843,274.662018,8.075056,0.003146
12/7/09,0.301528,266.290161,271.9263,7.165123,0.002098
12/8/09,4.44774,266.939911,275.075928,3.015398,0.002528
12/9/09,0.154577,272.971008,281.670654,3.810391,0.004275
12/10/09,11.682999,271.553436,278.140869,4.123186,0.00395
12/11/09,9.743363,272.713196,287.484589,4.298573,0.00563
12/12/09,1.051187,270.264984,275.802765,6.818878,0.00255
12/13/09,1.793202,271.39444,279.433685,3.842752,0.003234
12/14/09,3.796197,275.8255,288.238281,5.198407,0.005249
12/15/09,5.1154,278.145172,286.851746,0.455767,0.005232
12/16/09,21.225155,284.432312,291.779999,3.88073,0.006783
12/17/09,2.870932,277.600922,291.66156,3.717085,0.00588
12/18/09,2.347871,272.517059,280.714844,4.93004,0.004043
12/19/09,1.858656,266.828522,274.977325,6.729402,0.002192
12/20/09,0.116185,263.913452,270.33374,4.430614,0.001452
12/21/09,1.376548,266.657928,273.768494,3.238251,0.001572
12/22/09,8.629699,271.655182,278.348877,3.868414,0.003965
12/23/09,7.610123,268.432648,281.312347,5.267526,0.004298
12/24/09,0.624066,265.263184,271.287079,4.471185,0.001629
12/25/09,1.629135,269.69873,276.391663,3.36341,0.002558
12/26/09,1.581147,271.912689,276.522644,3.865498,0.003254
12/27/09,3.311246,271.067352,276.75119,2.435517,0.002915
12/28/09,0.462199,269.749817,274.845825,3.63795,0.002688
12/29/09,0,265.94455,272.145477,3.104715,0.002041
12/30/09,0.544584,270.298981,278.378479,4.728953,0.002318
12/31/09,1.727353,274.036774,281.106934,4.335202,0.003473
1/1/10,0,273.470337,279.679047,2.956702,0.003843
1/2/10,0,278.779114,288.387421,5.795921,0.005357
1/3/10,11.864892,286.491821,291.063446,7.47401,0.008299
1/4/10,4.110633,274.38562,292.933319,4.338429,0.004682
1/5/10,1.328483,271.478699,279.024567,3.444926,0.002782
1/6/10,0.918233,265.830048,272.868805,5.075065,0.001691
1/7/10,0,262.717285,269.81488,4.854119,0.000834
1/8/10,0,263.498352,268.11319,2.03214,0.000658
1/9/10,0,262.722076,271.535034,2.117717,0.001117
1/10/10,0.261446,268.289856,274.892273,3.207159,0.002041
1/11/10,2.816289,271.47998,273.686218,1.43161,0.00278
1/12/10,6.152269,266.655823,271.410583,3.52265,0.002922
1/13/10,2.047228,263.953217,268.534637,7.098366,0.001723
1/14/10,0,261.472687,268.983521,5.12218,0.001321
1/15/10,0.070917,263.209015,268.487427,2.038046,0.001355
1/16/10,0,259.356567,270.542755,5.912237,0.001733
1/17/10,1.018007,266.703918,272.885101,6.63018,0.00212
1/18/10,0.524629,267.967133,272.98941,5.495708,0.002307
1/19/10,1.221281,266.245789,271.758301,4.596143,0.001955
1/20/10,0.696974,264.109863,270.389374,3.689497,0.001878
1/21/10,1.240134,258.695068,265.999268,5.702031,0.001155
1/22/10,1.299376,261.233856,267.998718,6.522726,0.001647
1/23/10,1.389057,255.888596,266.202972,6.117687,0.001201
1/24/10,0.22517,255.293289,267.791107,4.257489,0.000873
1/25/10,0,253.881317,267.367249,2.395902,0.001143
1/26/10,3.195432,263.093353,271.977539,2.886001,0.001964
1/27/10,5.496528,269.259644,272.79953,5.729913,0.002674
1/28/10,0.173237,260.610199,273.453918,6.004181,0.002223
1/29/10,0.774354,253.251511,265.551147,4.357018,0.00086
1/30/10,0,256.750031,266.792755,4.514982,0.000925
1/31/10,0.125843,258.796265,266.122803,3.64277,0.000941
2/1/10,0,255.146851,267.580109,3.693268,0.001003
2/2/10,7.427843,266.333374,275.142242,3.623626,0.002436
2/3/10,3.881193,272.404297,278.139587,2.387751,0.003295
2/4/10,0.15206,270.963379,278.21283,4.095894,0.002996
2/5/10,7.994095,270.634125,275.843933,1.560624,0.003122
2/6/10,0.902158,269.640625,276.146851,5.500213,0.002165
2/7/10,1.210716,267.365662,273.341858,5.507804,0.001952
2/8/10,0.863008,269.070679,273.975739,4.784283,0.001837
2/9/10,1.33286,270.407715,275.084106,5.390481,0.002112
2/10/10,0.902892,270.967621,276.454254,6.124018,0.002279
2/11/10,0.558535,267.776306,273.433197,5.243908,0.002037
2/12/10,2.441184,269.850189,274.953613,3.557833,0.002499
2/13/10,0.286101,265.433411,272.900269,6.093651,0.001868
2/14/10,0,263.730469,272.470764,4.214595,0.001747
2/15/10,12.576253,269.419983,275.750824,2.700889,0.002021
2/16/10,12.240467,269.987,277.978058,5.07204,0.00321
2/17/10,0.759762,264.514984,273.044861,5.134878,0.00202
2/18/10,0.378481,262.268677,269.834991,3.743181,0.001612
2/19/10,0.222401,262.625671,272.677124,2.824217,0.001949
2/20/10,0.474158,264.92218,273.6026,3.732546,0.002063
2/21/10,1.178821,268.027222,275.943573,5.74178,0.002238
2/22/10,1.454652,268.713806,276.247925,5.847781,0.002418
2/23/10,1.163458,268.11557,276.675629,5.418057,0.00246
2/24/10,0,262.722656,273.250031,4.239631,0.001908
2/25/10,0,268.525604,275.824341,3.482716,0.00212
2/26/10,0,264.550781,276.907257,2.72546,0.002517
2/27/10,3.418205,274.191162,277.491333,4.568389,0.003326
2/28/10,3.515061,259.363983,278.58905,5.887439,0.002181
3/1/10,0,254.543396,268.079346,1.987679,0.000934
3/2/10,2.671741,260.352173,278.196075,5.836854,0.002157
3/3/10,11.007766,276.506073,282.650574,5.942203,0.004191
3/4/10,0.634558,268.174469,284.829193,8.055794,0.002222
3/5/10,0,265.762573,276.248047,5.845042,0.001696
3/6/10,0,268.365387,273.853546,1.574941,0.002107
3/7/10,0,265.438873,274.130951,1.800282,0.001849
3/8/10,0.098938,269.439423,278.048035,4.283873,0.00227
3/9/10,0,270.845978,279.808624,2.355638,0.002927
3/10/10,3.753428,272.36618,275.651245,5.195856,0.002956
3/11/10,7.370145,268.495728,274.500183,7.762663,0.002721
3/12/10,0.206096,269.844818,277.781097,3.90976,0.002351
3/13/10,2.841181,263.017792,270.458801,5.011868,0.002109
3/14/10,1.330562,265.164917,272.675354,5.329605,0.001963
3/15/10,0.495188,266.844116,274.316711,4.459531,0.001815
3/16/10,0.150348,263.304932,270.919098,3.645078,0.001642
3/17/10,0.269846,263.458649,271.081665,3.985065,0.00158
3/18/10,0.055811,257.628784,270.404419,3.887614,0.001336
3/19/10,0,264.410492,276.336395,1.501138,0.001773
3/20/10,7.536251,270.620789,278.662292,1.984451,0.003481
3/21/10,1.804133,263.046295,276.962341,7.526748,0.003379
3/22/10,0,254.669006,270.566956,4.405155,0.001196
3/23/10,0,259.564392,269.012787,1.864697,0.001211
3/24/10,0,264.442474,272.899414,1.083636,0.001341
3/25/10,0,268.033875,275.801758,2.509032,0.002033
3/26/10,0,270.502411,278.42807,2.994791,0.002506
3/27/10,3.171031,271.970764,279.24115,3.518053,0.00345
3/28/10,1.995074,274.145355,279.654449,1.658996,0.003665
3/29/10,3.163608,269.044922,277.809631,4.806145,0.003201
3/30/10,1.288182,265.153717,275.533905,5.539141,0.001867
3/31/10,0.191738,255.166153,265.402954,6.594176,0.000723
4/1/10,0.059398,265.083557,271.110779,4.671354,0.001739
4/2/10,0,268.425049,276.057281,4.197728,0.001964
4/3/10,0,270.158813,281.72345,2.639086,0.002178
4/4/10,0.176976,270.985931,280.532349,2.824018,0.002833
4/5/10,0,270.836029,280.812042,1.871193,0.003071
4/6/10,0.255906,271.528748,281.835754,0.92012,0.0031
4/7/10,0.767219,272.583252,281.502625,2.705668,0.003163
4/8/10,0,270.943329,281.810547,2.081348,0.002783
4/9/10,0,271.450592,279.482544,4.613154,0.002744
4/10/10,0,271.051605,284.009094,6.173069,0.003036
4/11/10,0,271.692169,283.519379,3.063636,0.002981
4/12/10,0,272.545929,288.755554,0.634365,0.003063
4/13/10,0.888796,280.13028,290.749359,3.918775,0.004793
4/14/10,0,280.020081,291.557892,2.417192,0.00543
4/15/10,3.676087,278.961792,288.715912,3.154873,0.005376
4/16/10,2.650994,278.407715,290.900116,2.584947,0.006346
4/17/10,0,272.088318,285.51059,4.09871,0.003421
4/18/10,0,271.383301,286.026489,2.190917,0.0032
4/19/10,0,273.355865,289.65448,3.066513,0.003383
4/20/10,0,275.559784,287.263306,2.324494,0.004179
4/21/10,0,279.350555,289.43869,2.630988,0.005082
4/22/10,22.197821,279.546265,285.259155,5.68331,0.005269
4/23/10,11.823771,277.565948,287.009186,2.256875,0.005535
4/24/10,5.346959,274.435516,281.572662,6.927197,0.004268
4/25/10,2.625144,275.457184,284.939911,5.608893,0.004431
4/26/10,1.615228,276.870392,289.148804,2.760283,0.004778
4/27/10,2.24321,274.606201,287.79248,1.66095,0.004908
4/28/10,2.56073,277.507721,285.770752,4.20597,0.004851
4/29/10,0.921506,276.534088,287.640717,4.442923,0.004038
4/30/10,0.475996,275.950439,288.653748,3.683755,0.00404
5/1/10,0,273.398956,286.585815,2.541641,0.00447
5/2/10,0,274.726318,291.943817,3.398995,0.004374
5/3/10,0,280.778534,295.271118,4.422067,0.004584
5/4/10,0,274.199097,292.611633,4.456838,0.003585
5/5/10,0,275.363007,299.683289,3.249418,0.003573
5/6/10,0.354897,284.446472,301.343231,3.308393,0.005618
5/7/10,0,273.844177,286.523468,2.874585,0.003768
5/8/10,0.080487,272.818787,288.470001,3.696488,0.002998
5/9/10,0.060741,273.751678,288.260864,3.8586,0.003223
5/10/10,0,275.41452,293.12912,2.758194,0.003491
5/11/10,0,280.865265,298.853271,3.351348,0.003822
5/12/10,10.889256,279.985382,294.839813,2.000195,0.006654
5/13/10,0,276.610596,290.939117,3.595379,0.005061
5/14/10,0.749479,281.047516,299.575531,4.505798,0.006556
5/15/10,0.732584,287.850342,304.493347,4.506366,0.00755
5/16/10,0,287.176666,303.105652,3.335044,0.006735
5/17/10,0,288.981781,304.434784,3.750156,0.006525
5/18/10,1.449716,289.225464,303.096161,3.79662,0.008143
5/19/10,5.445721,281.675812,295.772614,4.420225,0.008532
5/20/10,0.09206,276.250916,295.450989,4.952648,0.005136
5/21/10,0.212686,284.659607,298.699036,3.453779,0.005508
5/22/10,4.73734,283.4823,295.261902,4.491769,0.007041
5/23/10,2.156389,285.016571,299.369751,1.197702,0.007976
5/24/10,1.356667,285.793121,304.059509,1.511975,0.008004
5/25/10,3.210446,288.57431,301.311401,3.347057,0.009769
5/26/10,5.572933,284.957336,299.243317,2.588514,0.009459
5/27/10,0,277.175598,291.184052,2.22613,0.004693
5/28/10,0.899938,283.79126,300.544739,3.521938,0.00604
5/29/10,1.800133,291.9086,304.755707,3.076189,0.009516
5/30/10,0.086392,289.815216,306.332581,1.919246,0.008516
5/31/10,2.574979,292.196259,310.406799,3.365383,0.010561
6/1/10,1.344856,287.468506,307.086578,6.033518,0.007858
6/2/10,0.093315,279.199097,292.582947,4.134766,0.005338
6/3/10,0,281.328308,295.711426,3.531766,0.00699
6/4/10,4.910167,285.047974,295.849426,4.173857,0.008494
6/5/10,0.746328,282.586609,294.55661,2.909402,0.007649
6/6/10,15.66587,285.964813,299.51236,3.390989,0.008832
6/7/10,1.76873,281.711945,294.469696,4.399047,0.007387
6/8/10,1.308301,277.883698,289.217377,4.085606,0.005871
6/9/10,1.751794,279.366852,289.529358,4.071332,0.005907
6/10/10,3.227818,280.711639,290.934937,3.331723,0.006526
6/11/10,0.169423,279.357544,292.631348,2.166521,0.006524
6/12/10,4.093195,282.199921,292.218903,0.691286,0.008004
6/13/10,9.311521,279.540985,293.606873,0.92209,0.007774
6/14/10,8.64461,285.681946,293.749481,1.946136,0.009667
6/15/10,0.081065,282.193878,297.220551,2.445266,0.007506
6/16/10,0.07017,284.20929,296.524017,2.336047,0.008291
6/17/10,26.478861,282.586975,295.224152,1.339056,0.00848
6/18/10,6.697687,283.379181,294.473907,4.575838,0.008836
6/19/10,2.407518,276.315338,287.649536,5.134113,0.005094
6/20/10,3.168154,278.521667,284.095154,4.211877,0.006773
6/21/10,4.603909,277.677795,287.411774,3.502915,0.006484
6/22/10,0.341187,277.694305,288.944,2.631471,0.005916
6/23/10,0.073383,275.973328,291.118744,0.671843,0.005188
6/24/10,0,280.691803,294.492523,1.480542,0.006319
6/25/10,0,281.741547,297.647736,1.575489,0.006729
6/26/10,0,284.03009,300.13913,1.714068,0.007414
6/27/10,0.303622,286.689453,298.657471,2.622076,0.009138
6/28/10,9.781165,289.238708,299.103851,1.783308,0.013176
6/29/10,5.069984,291.086975,301.051147,1.545116,0.013113
6/30/10,6.425905,289.691406,302.026337,1.50536,0.012469
7/1/10,2.918986,290.800446,303.777649,1.51884,0.01226
7/2/10,2.934203,289.906921,304.299591,1.424286,0.012288
7/3/10,1.488575,293.889038,306.160095,3.25195,0.013115
7/4/10,3.246081,294.504883,304.708984,2.837517,0.013752
7/5/10,0.114668,293.040833,305.213531,2.168598,0.012659
7/6/10,0,292.261505,305.909882,1.851779,0.011164
7/7/10,0,292.345581,306.740601,1.225395,0.010959
7/8/10,0.17625,293.844604,305.619873,2.682146,0.01275
7/9/10,11.634653,293.973999,305.566132,0.859256,0.015033
7/10/10,5.754154,293.541351,300.128998,2.119653,0.014871
7/11/10,10.573275,294.881134,305.917236,2.40455,0.017039
7/12/10,2.134808,292.132935,303.130951,3.936298,0.012371
7/13/10,1.606152,291.416138,302.170776,2.386644,0.012056
7/14/10,15.674829,293.469757,300.60083,2.268252,0.014319
7/15/10,0.547388,289.109589,298.886353,3.837422,0.010889
7/16/10,1.771395,287.042755,297.203217,3.312754,0.009869
7/17/10,0.160894,287.191315,299.067963,2.106343,0.008855
7/18/10,0,284.844849,298.612823,1.494976,0.009632
7/19/10,0,290.932098,304.429504,2.608209,0.011491
7/20/10,7.575078,293.132996,305.517303,2.18078,0.014295
7/21/10,0.413115,290.638672,303.584015,2.270008,0.011452
7/22/10,0,285.999298,302.756439,1.079471,0.009631
7/23/10,0.160258,289.327087,307.5,2.370831,0.011369
7/24/10,0.816731,295.2659,308.128998,1.826054,0.013838
7/25/10,0,291.842133,305.402954,1.677509,0.011268
7/26/10,0,291.804688,306.541016,1.300959,0.01094
7/27/10,9.654227,295.133026,307.459167,1.12572,0.015306
7/28/10,0.530029,297.765808,306.613708,3.081166,0.013959
7/29/10,0,290.686279,305.938263,2.470607,0.010284
7/30/10,1.251291,289.403259,303.790039,1.022416,0.010947
7/31/10,34.466946,292.266754,300.618134,2.406672,0.01357
8/1/10,17.551897,287.281403,297.016907,4.214175,0.011959
8/2/10,0,284.514374,293.424347,4.364859,0.008472
8/3/10,0,281.76181,295.914795,1.727391,0.008094
8/4/10,0,285.719879,299.746704,2.457355,0.009865
8/5/10,0,288.175507,301.593262,2.667437,0.010874
8/6/10,0.063306,292.721924,304.208557,3.200291,0.011225
8/7/10,11.781104,293.185364,302.954193,1.90629,0.01272
8/8/10,3.079565,290.690552,299.771118,1.957688,0.012213
8/9/10,0,285.672363,300.435516,0.500111,0.009809
8/10/10,0,286.854706,303.224609,1.323555,0.01037
8/11/10,0.963621,289.714813,303.922394,2.266147,0.011018
8/12/10,0,286.842224,307.80127,1.324998,0.011
8/13/10,0.969361,290.433899,305.199188,3.476159,0.010852
8/14/10,0,282.246002,296.61676,2.620824,0.006407
8/15/10,0.05193,284.096375,302.127594,2.344797,0.007616
8/16/10,0,291.142242,304.91629,1.63898,0.010706
8/17/10,0,290.196808,303.686646,1.553054,0.008703
8/18/10,7.312948,286.760254,298.232727,2.829044,0.008966
8/19/10,13.713112,289.152252,302.979126,1.580152,0.012967
8/20/10,8.999935,289.430389,300.529175,1.696855,0.01306
8/21/10,0,288.591461,300.02298,0.933339,0.010594
8/22/10,13.253399,288.135529,295.973969,1.947709,0.010769
8/23/10,0,287.008423,297.128876,2.319233,0.009344
8/24/10,0,287.513763,296.625916,2.061984,0.009258
8/25/10,1.877137,288.09256,294.207245,2.522647,0.009773
8/26/10,4.394091,289.833496,297.884125,2.805399,0.012536
8/27/10,11.52524,291.992462,300.969452,3.356099,0.013738
8/28/10,1.070838,292.416412,302.886475,3.058456,0.013935
8/29/10,0.053705,291.477631,303.38739,1.886699,0.011859
8/30/10,0,288.568298,301.928833,1.734268,0.011341
8/31/10,3.736381,292.570648,304.464478,2.210428,0.013109
9/1/10,23.177868,294.184692,302.476898,1.912265,0.015302
9/2/10,1.574195,287.734924,301.03064,3.180111,0.009774
9/3/10,0,282.357788,296.92041,0.923227,0.006957
9/4/10,0,283.353119,296.577393,1.329727,0.007755
9/5/10,24.69558,287.518494,298.453125,4.521059,0.010318
9/6/10,5.503447,292.526855,299.986053,1.923732,0.013278
9/7/10,9.756376,291.401123,299.627991,1.005342,0.012969
9/8/10,1.077248,294.226562,303.335236,3.471763,0.014279
9/9/10,6.420157,295.200409,301.881805,3.827554,0.01541
9/10/10,0.468285,293.329681,301.027527,0.818084,0.012133
9/11/10,3.204048,290.272705,301.113831,0.81562,0.012701
9/12/10,18.232533,293.081635,300.712555,1.549256,0.014451
9/13/10,15.786987,291.120026,300.224884,1.657012,0.01276
9/14/10,1.153061,283.582214,294.995117,3.618526,0.007975
9/15/10,0,277.794006,289.467865,1.84151,0.00546
9/16/10,6.759395,277.992767,290.038147,3.267494,0.006133
9/17/10,19.58914,283.688995,295.123749,2.389674,0.009997
9/18/10,0.338782,286.253265,298.044861,1.354127,0.009901
9/19/10,4.535094,288.536804,301.020508,2.934549,0.011419
9/20/10,20.781473,287.756622,300.19519,1.850008,0.01248
9/21/10,0,280.403473,293.883881,2.063268,0.006387
9/22/10,0,279.499542,293.478088,2.992145,0.006742
9/23/10,0.179893,288.649841,301.674347,3.863433,0.009997
9/24/10,1.921761,293.030365,301.845459,4.258068,0.013619
9/25/10,14.375275,287.04834,299.491608,2.295876,0.012125
9/26/10,12.245993,282.663483,290.583069,1.696189,0.007409
9/27/10,35.883156,280.851318,288.642303,2.329004,0.00709
9/28/10,2.136235,281.803162,294.2789,1.856808,0.008173
9/29/10,3.805726,278.572144,289.118164,5.032127,0.005913
9/30/10,2.224887,278.470886,287.120972,4.998993,0.005716
10/1/10,3.117957,279.787354,289.412842,4.392289,0.006297
10/2/10,0.408069,277.285217,291.141663,1.867339,0.005626
10/3/10,0.339043,281.163055,298.955872,3.805054,0.006968
10/4/10,0.434231,284.522064,297.140228,1.80888,0.008789
10/5/10,0,282.179108,296.714783,1.243091,0.008245
10/6/10,0.24821,283.473694,297.275269,1.211444,0.008004
10/7/10,1.183981,282.779602,293.754547,1.600604,0.007852
10/8/10,0.984974,275.766449,288.93045,4.779852,0.005673
10/9/10,0,269.960358,282.721771,2.387862,0.003639
10/10/10,0,268.544891,284.893463,0.340241,0.003848
10/11/10,0,270.468323,287.444366,1.747444,0.004246
10/12/10,4.134097,279.255676,288.434357,4.523961,0.005865
10/13/10,13.184035,284.63385,290.859711,4.234062,0.008587
10/14/10,3.574185,288.044556,296.296021,4.142249,0.008581
10/15/10,3.054093,282.715729,295.81781,2.862096,0.007813
10/16/10,0.814256,276.175812,285.394318,4.477364,0.005202
10/17/10,0.16171,273.623901,280.303131,3.708017,0.00364
10/18/10,0,273.755249,283.3815,2.59091,0.003725
10/19/10,1.374531,276.889252,284.223633,2.343619,0.004899
10/20/10,3.854833,276.946167,282.44519,3.284676,0.005267
10/21/10,0,277.002991,286.040619,3.073879,0.004983
10/22/10,0,276.942169,285.318817,0.744377,0.004476
10/23/10,0,277.384735,286.216217,3.363685,0.005231
10/24/10,0.140192,275.640808,288.930328,2.396733,0.005234
10/25/10,0,276.701416,288.962372,3.525744,0.004777
